timestamp ba_x ba_y ba_z bg_x bg_y bg_z
2750.864000 -0.72656954 -0.40905644 0.04477760 -0.00479824 0.00036154 -0.00256642
2750.928000 -0.72656953 -0.40905642 0.04477760 -0.00009461 -0.00150798 -0.00028625
2751.000000 -0.72656955 -0.40905641 0.04477761 -0.00096041 -0.00015147 0.00056358
2751.064000 -0.72656966 -0.40905658 0.04477768 -0.00067954 -0.00198953 -0.00112222
2751.164000 -0.72656962 -0.40905654 0.04477767 0.00041594 -0.00054169 -0.00120072
2751.228000 -0.72656959 -0.40905663 0.04477775 0.00068850 0.00213552 0.00128075
2751.328000 -0.72656948 -0.40905690 0.04477790 -0.00032879 -0.00169700 -0.00071472
2751.400000 -0.72656926 -0.40905679 0.04477782 0.00068599 0.00072191 0.00096632
2751.460000 -0.72656926 -0.40905672 0.04477782 -0.00280745 -0.00062691 -0.00096289
2751.532000 -0.72656928 -0.40905661 0.04477783 -0.00123243 0.00068682 -0.00119228
2751.596000 -0.72656920 -0.40905635 0.04477774 -0.00039928 0.00023496 0.00391041
2751.656000 -0.72656932 -0.40905659 0.04477802 -0.00222706 -0.00168079 0.00186334
2751.728000 -0.72656934 -0.40905657 0.04477803 0.00063269 0.00115549 -0.00103601
2751.796000 -0.72656935 -0.40905651 0.04477806 0.00123140 0.00022062 0.00053681
2751.864000 -0.72656935 -0.40905658 0.04477804 0.00246835 0.00053694 0.00174258
2751.928000 -0.72656930 -0.40905658 0.04477801 -0.00035275 -0.00017741 0.00241394
2752.000000 -0.72656927 -0.40905670 0.04477817 -0.00063375 -0.00102876 -0.00045598
2752.100000 -0.72656923 -0.40905670 0.04477807 0.00041432 -0.00107837 0.00164328
2752.160000 -0.72656925 -0.40905664 0.04477806 -0.00330034 -0.00185385 -0.00065968
2752.228000 -0.72656928 -0.40905665 0.04477806 0.00048370 0.00093944 0.00106889
2752.296000 -0.72656932 -0.40905662 0.04477807 -0.00054475 -0.00128512 0.00106037
2752.364000 -0.72656932 -0.40905661 0.04477807 0.00073151 0.00077984 -0.00127261
2752.428000 -0.72656935 -0.40905651 0.04477803 0.00143705 0.00125022 0.00136703
2752.500000 -0.72656984 -0.40905657 0.04477785 0.00170605 0.00063929 0.00176645
2752.564000 -0.72656984 -0.40905691 0.04477777 0.00021324 0.00283984 -0.00120760
2752.628000 -0.72656984 -0.40905690 0.04477777 0.00051201 -0.00160676 -0.00023508
2752.696000 -0.72656979 -0.40905686 0.04477777 0.00066059 -0.00012371 0.00133479
2752.760000 -0.72656973 -0.40905693 0.04477774 0.00029750 0.00204999 -0.00084334
2752.828000 -0.72656982 -0.40905688 0.04477779 -0.00007180 0.00156612 -0.00060566
2752.936000 -0.72656981 -0.40905687 0.04477780 -0.00098940 -0.00018443 -0.00041625
2753.004000 -0.72656972 -0.40905675 0.04477772 -0.00184001 0.00041673 -0.00128627
2753.064000 -0.72656968 -0.40905689 0.04477771 0.00087387 0.00104480 -0.00328928
2753.128000 -0.72656962 -0.40905713 0.04477745 -0.00095430 -0.00218931 -0.00096533
2753.196000 -0.72656963 -0.40905710 0.04477746 -0.00145776 -0.00029429 -0.00193427
2753.260000 -0.72656963 -0.40905730 0.04477750 -0.00005342 0.00020753 -0.00105297
2753.364000 -0.72656955 -0.40905729 0.04477750 -0.00101377 -0.00092873 -0.00032903
2753.432000 -0.72656977 -0.40905704 0.04477763 0.00057861 0.00208108 -0.00123501
2753.496000 -0.72656979 -0.40905703 0.04477771 0.00388861 0.00045885 -0.00105293
2753.560000 -0.72656978 -0.40905702 0.04477771 -0.00213731 -0.00018726 -0.00113661
2753.660000 -0.72656975 -0.40905707 0.04477766 -0.00150535 0.00044770 -0.00027609
2753.728000 -0.72656995 -0.40905690 0.04477768 -0.00282545 -0.00026658 -0.00247148
2753.800000 -0.72656999 -0.40905683 0.04477771 -0.00145901 -0.00030631 -0.00050391
2753.860000 -0.72656997 -0.40905683 0.04477770 0.00070838 -0.00004415 -0.00160428
2753.928000 -0.72656953 -0.40905678 0.04477761 0.00049546 -0.00033231 -0.00225803
2753.996000 -0.72656958 -0.40905677 0.04477762 -0.00110154 -0.00028336 -0.00029870
2754.060000 -0.72656978 -0.40905685 0.04477770 -0.00132611 0.00004177 -0.00047062
2754.136000 -0.72656987 -0.40905684 0.04477773 -0.00350603 -0.00131896 -0.00037940
2754.200000 -0.72656977 -0.40905700 0.04477769 0.00017669 0.00057209 0.00009175
2754.264000 -0.72656977 -0.40905701 0.04477768 0.00188550 -0.00023994 0.00141499
2754.328000 -0.72656984 -0.40905689 0.04477774 -0.00076344 -0.00032795 -0.00130601
2754.396000 -0.72656994 -0.40905681 0.04477799 -0.00088596 -0.00014167 -0.00055947
2754.460000 -0.72656996 -0.40905687 0.04477803 0.00003751 0.00135118 0.00141518
2754.564000 -0.72656966 -0.40905705 0.04477811 -0.00184841 -0.00043710 0.00023987
2754.632000 -0.72656959 -0.40905727 0.04477812 0.00256908 0.00235087 0.00265688
2754.696000 -0.72656959 -0.40905724 0.04477809 -0.00000931 -0.00147511 0.00295174
2754.820000 -0.72656961 -0.40905716 0.04477812 0.00001396 -0.00029239 0.00050212
2754.860000 -0.72656962 -0.40905714 0.04477811 -0.00048758 0.00071174 -0.00053582
2754.932000 -0.72656964 -0.40905726 0.04477813 0.00250616 0.00166361 0.00257197
2755.032000 -0.72656983 -0.40905654 0.04477808 -0.00056087 0.00109887 -0.00028214
2755.096000 -0.72656974 -0.40905632 0.04477810 -0.00246158 0.00065324 0.00277882
2755.164000 -0.72656968 -0.40905655 0.04477819 0.00082288 -0.00068376 -0.00032990
2755.260000 -0.72656969 -0.40905655 0.04477821 -0.00144669 -0.00029275 0.00119030
2755.332000 -0.72656957 -0.40905654 0.04477818 0.00464267 -0.00017832 0.00183321
2755.400000 -0.72656956 -0.40905654 0.04477819 0.00076223 0.00009170 0.00028632
2755.460000 -0.72656956 -0.40905657 0.04477820 0.00060146 0.00015604 0.00145033
2755.528000 -0.72656961 -0.40905654 0.04477822 0.00149539 0.00036366 -0.00054830
2755.596000 -0.72656962 -0.40905653 0.04477823 0.00107670 -0.00083582 0.00176830
2755.660000 -0.72656931 -0.40905677 0.04477808 -0.00121559 -0.00067387 -0.00206347
2755.760000 -0.72656939 -0.40905682 0.04477812 -0.00010265 0.00060591 -0.00072583
2755.832000 -0.72656944 -0.40905679 0.04477825 0.00000310 -0.00100837 0.00007423
2755.928000 -0.72656928 -0.40905690 0.04477820 -0.00169868 0.00061384 -0.00243778
2755.996000 -0.72656920 -0.40905699 0.04477825 0.00222268 0.00008446 0.00161019
2756.060000 -0.72656922 -0.40905696 0.04477825 -0.00044444 -0.00011499 -0.00206962
2756.196000 -0.72656920 -0.40905683 0.04477824 0.00287083 0.00108563 0.00039384
2756.296000 -0.72656942 -0.40905652 0.04477820 -0.00025743 0.00033984 -0.00250806
2756.360000 -0.72656938 -0.40905648 0.04477820 -0.00112674 0.00158865 0.00032564
2756.428000 -0.72656951 -0.40905626 0.04477826 -0.00110991 -0.00037253 -0.00133252
2756.496000 -0.72656951 -0.40905621 0.04477829 -0.00161328 0.00285750 -0.00150319
2756.560000 -0.72656950 -0.40905619 0.04477829 -0.00054079 -0.00113194 -0.00187181
2756.632000 -0.72656945 -0.40905619 0.04477827 -0.00149151 -0.00023426 -0.00253850
2756.700000 -0.72656937 -0.40905623 0.04477822 -0.00040376 -0.00121657 0.00042554
2756.836000 -0.72656925 -0.40905615 0.04477820 0.00045273 -0.00035195 0.00014369
2756.932000 -0.72656925 -0.40905611 0.04477821 0.00079265 0.00089905 0.00039503
2757.028000 -0.72656926 -0.40905609 0.04477819 0.00095403 -0.00079025 0.00056508
2757.096000 -0.72656922 -0.40905605 0.04477817 -0.00071385 0.00098696 -0.00052714
2757.160000 -0.72656912 -0.40905605 0.04477815 0.00030868 0.00287567 0.00080934
2757.268000 -0.72656908 -0.40905599 0.04477819 0.00040098 0.00113088 0.00174776
2757.328000 -0.72656897 -0.40905600 0.04477815 -0.00226773 0.00017775 -0.00174228
2757.396000 -0.72656896 -0.40905598 0.04477817 -0.00085928 -0.00078997 0.00079276
2757.460000 -0.72656897 -0.40905596 0.04477815 0.00236531 0.00012218 0.00020262
2757.532000 -0.72656908 -0.40905595 0.04477819 0.00095207 0.00042326 0.00215751
2757.596000 -0.72656917 -0.40905606 0.04477835 -0.00004818 -0.00145954 -0.00100572
2757.660000 -0.72656895 -0.40905577 0.04477813 0.00029078 0.00017503 0.00240223
2757.732000 -0.72656897 -0.40905573 0.04477811 0.00079062 0.00005263 0.00129250
2757.796000 -0.72656890 -0.40905579 0.04477806 -0.00054308 -0.00013703 0.00107077
2757.860000 -0.72656902 -0.40905581 0.04477793 0.00052574 -0.00087569 0.00151795
2757.928000 -0.72656904 -0.40905583 0.04477789 -0.00194800 -0.00204000 0.00062394
2758.000000 -0.72656911 -0.40905580 0.04477789 0.00209941 0.00011546 0.00091382
2758.064000 -0.72656910 -0.40905582 0.04477786 0.00311186 0.00270613 0.00306543
2758.132000 -0.72656921 -0.40905581 0.04477795 0.00230813 0.00099920 0.00272093
2758.196000 -0.72656922 -0.40905581 0.04477793 -0.00111973 -0.00033233 0.00169039
2758.260000 -0.72656910 -0.40905610 0.04477782 -0.00069552 0.00176583 -0.00087557
2758.324000 -0.72656916 -0.40905612 0.04477781 0.00041243 -0.00011717 -0.00011513
2758.400000 -0.72656916 -0.40905610 0.04477781 0.00188352 0.00137336 0.00126785
2758.464000 -0.72656926 -0.40905604 0.04477789 0.00094208 0.00038666 0.00012507
2758.528000 -0.72656930 -0.40905595 0.04477789 0.00068312 0.00230151 0.00030956
2758.596000 -0.72656931 -0.40905590 0.04477797 -0.00062620 0.00020746 0.00040620
2758.660000 -0.72656928 -0.40905589 0.04477794 0.00131356 0.00120517 0.00049294
2758.760000 -0.72656942 -0.40905555 0.04477791 0.00059847 0.00048937 -0.00342368
2758.832000 -0.72656943 -0.40905545 0.04477794 -0.00170003 -0.00102415 -0.00015119
2758.896000 -0.72656946 -0.40905543 0.04477795 0.00249330 0.00410783 -0.00111199
2758.964000 -0.72656957 -0.40905526 0.04477802 -0.00061325 -0.00191175 -0.00345891
2759.032000 -0.72656957 -0.40905542 0.04477792 0.00043202 0.00138197 -0.00034229
2759.096000 -0.72656960 -0.40905549 0.04477785 0.00348137 0.00101003 -0.00091716
2759.164000 -0.72656980 -0.40905545 0.04477783 -0.00371673 -0.00124604 -0.00114791
2759.232000 -0.72656973 -0.40905585 0.04477771 0.00026217 0.00086813 -0.00268333
2759.296000 -0.72656971 -0.40905610 0.04477769 0.00094335 0.00179539 -0.00032633
2759.400000 -0.72656969 -0.40905606 0.04477765 -0.00115190 -0.00024507 -0.00066748
2759.464000 -0.72656968 -0.40905600 0.04477767 0.00024698 -0.00066641 -0.00003999
2759.528000 -0.72656970 -0.40905588 0.04477766 0.00073463 -0.00019625 -0.00153133
2759.596000 -0.72656968 -0.40905578 0.04477764 -0.00082024 -0.00155751 -0.00042151
2759.664000 -0.72656975 -0.40905566 0.04477764 -0.00106830 -0.00018205 -0.00415141
2759.732000 -0.72656971 -0.40905586 0.04477770 -0.00147503 0.00068285 -0.00058754
2759.796000 -0.72656961 -0.40905589 0.04477768 -0.00126643 -0.00195923 -0.00299377
2759.860000 -0.72656960 -0.40905593 0.04477769 0.00134203 0.00085717 0.00076551
2759.928000 -0.72656956 -0.40905593 0.04477768 -0.00271918 0.00142059 -0.00069816
2760.028000 -0.72656949 -0.40905580 0.04477788 -0.00016858 0.00001074 0.00147110
2760.100000 -0.72656964 -0.40905579 0.04477809 0.00146227 0.00165748 0.00051207
2760.200000 -0.72656954 -0.40905582 0.04477821 0.00019337 -0.00003476 0.00255132
2760.260000 -0.72656957 -0.40905568 0.04477828 -0.00033745 -0.00062180 0.00386114
2760.328000 -0.72656959 -0.40905564 0.04477828 -0.00020220 -0.00093743 -0.00089081
2760.396000 -0.72656943 -0.40905556 0.04477823 0.00105443 0.00042364 0.00122986
2760.460000 -0.72656939 -0.40905555 0.04477821 0.00081239 -0.00242373 0.00342321
2760.532000 -0.72656950 -0.40905550 0.04477824 0.00102903 0.00053552 0.00200327
2760.596000 -0.72656965 -0.40905534 0.04477824 -0.00168724 0.00021519 0.00278218
2760.660000 -0.72656977 -0.40905519 0.04477819 0.00125191 -0.00077798 -0.00001748
2760.732000 -0.72656979 -0.40905520 0.04477824 0.00141673 0.00072299 0.00138799
2760.796000 -0.72656983 -0.40905514 0.04477824 -0.00157658 -0.00085365 0.00171025
2760.864000 -0.72656983 -0.40905513 0.04477824 -0.00055862 -0.00026459 0.00085830
2760.932000 -0.72656984 -0.40905510 0.04477828 0.00338156 -0.00062768 -0.00031629
2760.996000 -0.72656972 -0.40905511 0.04477818 0.00037456 -0.00062533 0.00024063
2761.096000 -0.72656979 -0.40905513 0.04477803 -0.00031220 0.00081422 0.00153066
2761.160000 -0.72656979 -0.40905512 0.04477803 0.00175201 -0.00050405 0.00006424
2761.224000 -0.72656989 -0.40905492 0.04477819 0.00202976 -0.00005342 -0.00063063
2761.332000 -0.72656971 -0.40905502 0.04477822 0.00002174 -0.00142519 -0.00062909
2761.428000 -0.72656957 -0.40905501 0.04477815 0.00115136 0.00218433 -0.00030180
2761.492000 -0.72656969 -0.40905485 0.04477810 0.00020700 0.00056632 -0.00156208
2761.560000 -0.72656965 -0.40905487 0.04477803 -0.00184213 0.00087160 -0.00145390
2761.664000 -0.72656959 -0.40905486 0.04477794 -0.00064712 -0.00015116 -0.00134989
2761.732000 -0.72656957 -0.40905485 0.04477796 -0.00007872 -0.00096800 -0.00103748
2761.800000 -0.72656948 -0.40905495 0.04477794 -0.00100854 -0.00048924 -0.00127247
2761.860000 -0.72656952 -0.40905497 0.04477793 -0.00011926 -0.00054543 -0.00329891
2761.928000 -0.72656976 -0.40905510 0.04477801 0.00051908 -0.00034654 -0.00154969
2762.000000 -0.72656979 -0.40905504 0.04477803 -0.00085327 0.00067525 -0.00095376
2762.064000 -0.72656975 -0.40905491 0.04477803 0.00185112 -0.00018588 -0.00503139
2762.128000 -0.72657018 -0.40905648 0.04477767 0.00051425 -0.00080044 0.00488570
2762.200000 -0.72657015 -0.40905685 0.04477757 -0.00312138 0.00285737 -0.00178240
2762.260000 -0.72657020 -0.40905690 0.04477743 0.00064520 0.00149763 -0.00237001
2762.328000 -0.72657019 -0.40905692 0.04477737 -0.00070209 -0.00039086 -0.00047219
2762.400000 -0.72657044 -0.40905661 0.04477750 -0.00456207 -0.00047924 -0.00452725
2762.464000 -0.72657059 -0.40905635 0.04477755 0.00057235 0.00030052 0.00006847
2762.532000 -0.72657033 -0.40905672 0.04477762 -0.00061419 0.00003006 -0.00105718
2762.596000 -0.72657033 -0.40905687 0.04477764 -0.00245031 -0.00108086 0.00089521
2762.696000 -0.72657017 -0.40905682 0.04477765 0.00041559 -0.00072404 0.00087601
2762.760000 -0.72657010 -0.40905692 0.04477761 -0.00085696 -0.00080874 -0.00080784
2762.868000 -0.72657019 -0.40905688 0.04477766 -0.00024368 0.00102325 0.00133162
2762.928000 -0.72657023 -0.40905687 0.04477765 -0.00008332 -0.00090756 -0.00062217
2763.000000 -0.72657018 -0.40905672 0.04477766 0.00212259 0.00149557 0.00326725
2763.060000 -0.72657015 -0.40905672 0.04477768 -0.00233502 -0.00225908 0.00196006
2763.128000 -0.72656982 -0.40905709 0.04477754 -0.00030190 0.00124719 -0.00040640
2763.196000 -0.72656969 -0.40905733 0.04477740 -0.00055708 -0.00057191 0.00146040
2763.264000 -0.72656968 -0.40905730 0.04477740 0.00132380 0.00101491 0.00135345
2763.328000 -0.72656980 -0.40905737 0.04477739 -0.00396578 -0.00149840 0.00077059
2763.400000 -0.72656980 -0.40905733 0.04477744 0.00304140 0.00042136 -0.00001531
2763.504000 -0.72656957 -0.40905750 0.04477735 0.00068318 -0.00108441 0.00000733
2763.564000 -0.72656951 -0.40905789 0.04477731 0.00149921 0.00063870 0.00411981
2763.660000 -0.72656970 -0.40905762 0.04477736 -0.00142063 -0.00181203 -0.00102480
2763.732000 -0.72656968 -0.40905757 0.04477735 0.00373887 0.00135285 0.00089810
2763.800000 -0.72656962 -0.40905759 0.04477737 -0.00195837 0.00034395 -0.00031676
2763.864000 -0.72656963 -0.40905755 0.04477738 0.00126611 0.00123528 0.00053920
2763.932000 -0.72656958 -0.40905751 0.04477746 0.00054018 0.00006395 0.00221294
2764.032000 -0.72656937 -0.40905745 0.04477730 -0.00068545 0.00039550 0.00068736
2764.096000 -0.72656937 -0.40905743 0.04477729 0.00274542 0.00109992 0.00110380
2764.164000 -0.72656925 -0.40905750 0.04477721 -0.00225851 0.00055283 -0.00017448
2764.228000 -0.72656923 -0.40905739 0.04477730 -0.00012967 0.00037161 -0.00041567
2764.296000 -0.72656922 -0.40905741 0.04477729 -0.00156185 -0.00161662 -0.00337717
2764.364000 -0.72656921 -0.40905737 0.04477729 -0.00144714 -0.00181061 0.00065328
2764.424000 -0.72656926 -0.40905732 0.04477733 0.00089947 0.00058273 -0.00203099
2764.500000 -0.72656930 -0.40905728 0.04477736 -0.00207969 -0.00163524 0.00010743
2764.600000 -0.72656932 -0.40905723 0.04477736 -0.00008843 0.00082507 -0.00098727
2764.660000 -0.72656932 -0.40905722 0.04477736 -0.00065750 0.00043604 -0.00354447
2764.728000 -0.72656936 -0.40905722 0.04477740 -0.00184946 -0.00168550 -0.00242052
2764.800000 -0.72656942 -0.40905710 0.04477745 -0.00040327 0.00043055 0.00011230
2764.856000 -0.72656913 -0.40905733 0.04477730 0.00298767 0.00279982 -0.00353497
2764.932000 -0.72656881 -0.40905765 0.04477715 -0.00299026 -0.00086378 0.00038553
2764.996000 -0.72656882 -0.40905764 0.04477715 0.00201768 0.00289099 0.00068834
2765.056000 -0.72656875 -0.40905774 0.04477710 0.00256809 0.00076482 -0.00165063
2765.132000 -0.72656865 -0.40905764 0.04477715 -0.00592101 0.00009657 -0.00376898
2765.192000 -0.72656864 -0.40905762 0.04477715 0.00205537 0.00139356 -0.00203541
2765.264000 -0.72656864 -0.40905770 0.04477711 -0.00493823 -0.00230379 -0.00015005
2765.332000 -0.72656863 -0.40905767 0.04477711 -0.00222763 -0.00114279 -0.00253372
